time_s,intensity_random_phase,intensity_locked_phase
5.9881426370e-08,1.7286395281e+00,7.4611666557e+00
5.9891433293e-08,1.6922018532e+00,9.8169653253e+00
5.9901440216e-08,1.6561424040e+00,1.2614893764e+01
5.9911447139e-08,1.6209851071e+00,1.5854725090e+01
5.9921454061e-08,1.5871481126e+00,1.9513954344e+01
5.9931460984e-08,1.5549531766e+00,2.3545552573e+01
5.9941467907e-08,1.5246412856e+00,2.7877186237e+01
5.9951474830e-08,1.4963919503e+00,3.2412136173e+01
5.9961481753e-08,1.4703431863e+00,3.7032022858e+01
5.9971488676e-08,1.4466090918e+00,4.1601296440e+01
5.9981495599e-08,1.4252921695e+00,4.5973294424e+01
5.9991502521e-08,1.4064881309e+00,4.9997522092e+01
6.0001509444e-08,1.3902818282e+00,5.3527685781e+01
6.0011516367e-08,1.3767341078e+00,5.6429920447e+01
6.0021523290e-08,1.3658606463e+00,5.8590610701e+01
6.0031530213e-08,1.3576050705e+00,5.9923214598e+01
6.0041537136e-08,1.3518097279e+00,6.0373562496e+01
6.0051544059e-08,1.3481882006e+00,5.9923214598e+01
6.0061550981e-08,1.3463039401e+00,5.8590610701e+01
6.0071557904e-08,1.3455591558e+00,5.6429920447e+01
6.0081564827e-08,1.3451973160e+00,5.3527685781e+01
6.0091571750e-08,1.3443213596e+00,4.9997522092e+01
6.0101578673e-08,1.3419280961e+00,4.5973294424e+01
6.0111585596e-08,1.3369574575e+00,4.1601296440e+01
6.0121592519e-08,1.3283534704e+00,3.7032022858e+01
6.0131599441e-08,1.3151322488e+00,3.2412136173e+01
6.0141606364e-08,1.2964511788e+00,2.7877186237e+01
6.0151613287e-08,1.2716729269e+00,2.3545552573e+01
6.0161620210e-08,1.2404180456e+00,1.9513954344e+01
6.0171627133e-08,1.2026007962e+00,1.5854725090e+01
6.0181634056e-08,1.1584442768e+00,1.2614893764e+01
6.0191640979e-08,1.1084728982e+00,9.8169653253e+00
6.0201647901e-08,1.0534824738e+00,7.4611666557e+00
6.0211654824e-08,9.9449043721e-01,5.5288273964e+00
6.0221661747e-08,9.3267072410e-01,3.9865072538e+00
6.0231668670e-08,8.6927941172e-01,2.7904636345e+00
6.0241675593e-08,8.0557813115e-01,1.8910743094e+00
6.0251682516e-08,7.4276244122e-01,1.2368833990e+00
6.0261689438e-08,6.8190176268e-01,7.7801674719e-01
6.0271696361e-08,6.2389618375e-01,4.6880440905e-01
6.0281703284e-08,5.6945361322e-01,2.6954276404e-01
6.0291710207e-08,5.1908858278e-01,1.4741674717e-01
6.0301717130e-08,4.7314172972e-01,7.6675712218e-02
6.0311724053e-08,4.3181687478e-01,3.8208923969e-02
6.0321730976e-08,3.9523087187e-01,1.8695941736e-02
6.0331737898e-08,3.6347022235e-01,9.5134404693e-03
6.0341744821e-08,3.3664792492e-01,5.5661030362e-03
6.0351751744e-08,3.1495420072e-01,4.1798253962e-03
6.0361758667e-08,2.9869554544e-01,4.1564588959e-03
6.0371765590e-08,2.8831789706e-01,5.0468177749e-03
6.0381772513e-08,2.8441140224e-01,6.6583570678e-03
6.0391779436e-08,2.8769611618e-01,8.7802988229e-03
6.0401786358e-08,2.9898977681e-01,1.1085028797e-02
6.0411793281e-08,3.1916036861e-01,1.3151563374e-02
6.0421800204e-08,3.4906738445e-01,1.4554421942e-02
6.0431807127e-08,3.8949641243e-01,1.4967604569e-02
6.0441814050e-08,4.4109188004e-01,1.4245916637e-02
6.0451820973e-08,5.0429250772e-01,1.2461526715e-02
6.0461827896e-08,5.7927333590e-01,9.8893893947e-03
6.0471834818e-08,6.6589721710e-01,6.9485014881e-03
6.0481841741e-08,7.6367755804e-01,4.1151652883e-03
6.0491848664e-08,8.7175301433e-01,1.8287129091e-03
6.0501855587e-08,9.8887393292e-01,4.0962242566e-04
6.0511862510e-08,1.1133997283e+00,5.5165927088e-06
6.0521869433e-08,1.2433061471e+00,5.7358415741e-04
6.0531876356e-08,1.3762015523e+00,1.9001307934e-03
6.0541883278e-08,1.5093519090e+00,3.6508086137e-03
6.0551890201e-08,1.6397149871e+00,5.4398283109e-03
6.0561897124e-08,1.7639852661e+00,6.9038784588e-03
6.0571904047e-08,1.8786519452e+00,7.7667593797e-03
6.0581910970e-08,1.9800731143e+00,7.8835553012e-03
6.0591917893e-08,2.0645693192e+00,7.2577762768e-03
6.0601924816e-08,2.1285392759e+00,6.0303151760e-03
6.0611931738e-08,2.1685992309e+00,4.4442495749e-03
6.0621938661e-08,2.1817453857e+00,2.7935711606e-03
6.0631945584e-08,2.1655359874e+00,1.3662202062e-03
6.0641952507e-08,2.1182863058e+00,3.9207374994e-04
6.0651959430e-08,2.0392660952e+00,4.8926781977e-06
6.0661966353e-08,1.9288856773e+00,2.2410996410e-04
6.0671973276e-08,1.7888539568e+00,9.5839941935e-04
6.0681980198e-08,1.6222899908e+00,2.0289543607e-03
6.0691987121e-08,1.4337696310e+00,3.2070377697e-03
6.0701994044e-08,1.2292905844e+00,4.2581862081e-03
6.0712000967e-08,1.0161431735e+00,4.9847599304e-03
6.0722007890e-08,8.0268007679e-01,5.2593523246e-03
6.0732014813e-08,5.9798608862e-01,5.0436597265e-03
6.0742021736e-08,4.1145790770e-01,4.3903201871e-03
6.0752028658e-08,2.5231336304e-01,3.4283957828e-03
6.0762035581e-08,1.2905836661e-01,2.3360272693e-03
6.0772042504e-08,4.8947231579e-02,1.3058519564e-03
6.0782049427e-08,1.7476832655e-02,5.0973262260e-04
6.0792056350e-08,3.7956598215e-02,6.9095286626e-05
6.0802063273e-08,1.1119397580e-01,3.5830839308e-05
6.0812070196e-08,2.3532864097e-01,3.8657753222e-04
6.0822077118e-08,4.0583859293e-01,1.0306868956e-03
6.0832084041e-08,6.1572811045e-01,1.8297454160e-03
6.0842090964e-08,8.5589243857e-01,2.6245985116e-03
6.0852097887e-08,1.1156384557e+00,3.2647114416e-03
6.0862104810e-08,1.3833260082e+00,3.6345548633e-03
6.0872111733e-08,1.6470826620e+00,3.6724959153e-03
6.0882118656e-08,1.8955366844e+00,3.3792217202e-03
6.0892125578e-08,2.1185101382e+00,2.8147124875e-03
6.0902132501e-08,2.3076165511e+00,2.0848457125e-03
6.0912139424e-08,2.4567156315e+00,1.3204868049e-03
6.0922146347e-08,2.5621902485e+00,6.5310895826e-04
6.0932153270e-08,2.6230271308e+00,1.9140688539e-04
6.0942160193e-08,2.6407008235e+00,2.9878984624e-06
6.0952167116e-08,2.6188784501e+00,1.0414405001e-04
6.0962174038e-08,2.5629788533e+00,4.5915183791e-04
6.0972180961e-08,2.4796320123e+00,9.8880541331e-04
6.0982187884e-08,2.3760919538e+00,1.5862779151e-03
6.0992194807e-08,2.2596579750e+00,2.1371994371e-03
6.1002201730e-08,2.1371548127e+00,2.5402322262e-03
6.1012208653e-08,2.0145130554e+00,2.7244942383e-03
6.1022215576e-08,1.8964778235e+00,2.6608895865e-03
6.1032222498e-08,1.7864582070e+00,2.3655979035e-03
6.1042229421e-08,1.6865140543e+00,1.8954250297e-03
6.1052236344e-08,1.5974623601e+00,1.3361603975e-03
6.1062243267e-08,1.5190743491e+00,7.8626993392e-04
6.1072250190e-08,1.4503276016e+00,3.3898080294e-04
6.1082257113e-08,1.3896758194e+00,6.5976925486e-05
6.1092264036e-08,1.3353020067e+00,5.5159526800e-06
6.1102270958e-08,1.2853282374e+00,1.5689310241e-04
6.1112277881e-08,1.2379655337e+00,4.8198842527e-04
6.1122284804e-08,1.1915990970e+00,9.1336133261e-04
6.1132291727e-08,1.1448154584e+00,1.3672254851e-03
6.1142298650e-08,1.0963874411e+00,1.7588409170e-03
6.1152305573e-08,1.0452388516e+00,2.0175254249e-03
6.1162312496e-08,9.9041276734e-01,2.0986553549e-03
6.1172319418e-08,9.3106498703e-01,1.9906491882e-03
6.1182326341e-08,8.6649812181e-01,1.7158802069e-03
6.1192333264e-08,7.9624292556e-01,1.3255684211e-03
6.1202340187e-08,7.2018320291e-01,8.8975827257e-04
6.1212347110e-08,6.3871059422e-01,4.8431412835e-04
6.1222354033e-08,5.5288728240e-01,1.7732375316e-04
6.1232360956e-08,4.6458950413e-01,1.7323207517e-05
6.1242367878e-08,3.7660354131e-01,2.5355724070e-05
6.1252374801e-08,2.9264891441e-01,1.9213658200e-04
6.1262381724e-08,2.1731049258e-01,4.8065687371e-04
6.1272388647e-08,1.5587131121e-01,8.3359239092e-04
6.1282395570e-08,1.1404974445e-01,1.1840598583e-03
6.1292402493e-08,9.7656763493e-02,1.4677210987e-03
6.1302409416e-08,1.1219972699e-01,1.6340622053e-03
6.1312416338e-08,1.6246708122e-01,1.6548880528e-03
6.1322423261e-08,2.5213244464e-01,1.5286229109e-03
6.1332430184e-08,3.8341626517e-01,1.2797885031e-03
6.1342437107e-08,5.5683858506e-01,9.5389766891e-04
6.1352444030e-08,7.7108799380e-01,6.0880029051e-04
6.1362450953e-08,1.0230206242e+00,3.0411050099e-04
6.1372457876e-08,1.3077903946e+00,9.0632831693e-05
6.1382464798e-08,1.6190991005e+00,1.6484246796e-06
6.1392471721e-08,1.9495438308e+00,4.7540908964e-05
6.1402478644e-08,2.2910307049e+00,2.1461148927e-04
6.1412485567e-08,2.6352189206e+00,4.6817193597e-04
6.1422492490e-08,2.9739579165e+00,7.5924967091e-04
6.1432499413e-08,3.2996830027e+00,1.0336231020e-03
6.1442506335e-08,3.6057405730e+00,1.2415318207e-03
6.1452513258e-08,3.8866221499e+00,1.3463338681e-03
6.1462520181e-08,4.1380960139e+00,1.3306152306e-03
6.1472527104e-08,4.3572349516e+00,1.1987456954e-03
6.1482534027e-08,4.5423477600e+00,9.7552734955e-04
6.1492540950e-08,4.6928297601e+00,7.0127850567e-04
6.1502547873e-08,4.8089531827e+00,4.2431332057e-04
6.1512554795e-08,4.8916216337e+00,1.9220967239e-04
6.1522561718e-08,4.9421139204e+00,4.3434106549e-05
6.1532568641e-08,4.9618415429e+00,7.8874121627e-07
6.1542575564e-08,4.9521414467e+00,6.7786552279e-05
6.1552582487e-08,4.9141215997e+00,2.2851798296e-04
6.1562589410e-08,4.8485719914e+00,4.5094349474e-04
6.1572596333e-08,4.7559480921e+00,6.9294592166e-04
6.1582603255e-08,4.6364279582e+00,9.1000801361e-04
6.1592610178e-08,4.4900382593e+00,1.0631232032e-03
6.1602617101e-08,4.3168387640e+00,1.1255412486e-03
6.1612624024e-08,4.1171494990e+00,1.0871898369e-03
6.1622630947e-08,3.8918001820e+00,9.5605036049e-04
6.1632637870e-08,3.6423779802e+00,7.5631931126e-04
6.1642644793e-08,3.3714475628e+00,5.2375613578e-04
6.1652651715e-08,3.0827172104e+00,2.9910361912e-04
6.1662658638e-08,2.7811267637e+00,1.2078476998e-04
6.1672665561e-08,2.4728376463e+00,1.8178962034e-05
6.1682672484e-08,2.1651120778e+00,6.6476079251e-06
6.1692679407e-08,1.8660776016e+00,8.5144616020e-05
6.1702686330e-08,1.5843835980e+00,2.3677286991e-04
6.1712693253e-08,1.3287676294e+00,4.3212143589e-04
6.1722700175e-08,1.1075601544e+00,6.3473281119e-04
6.1732707098e-08,9.2816510969e-01,8.0768956716e-04
6.1742714021e-08,7.9655989008e-01,9.2013557247e-04
6.1752720944e-08,7.1686035577e-01,9.5258498846e-04
6.1762727867e-08,6.9099401514e-01,9.0011097278e-04
6.1772734790e-08,7.1851731525e-01,7.7289910117e-04
6.1782741713e-08,7.9660141859e-01,5.9412546162e-04
6.1792748635e-08,9.2019591419e-01,3.9559096641e-04
6.1802755558e-08,1.0823630488e+00,2.1192889840e-04
6.1812762481e-08,1.2747580552e+00,7.4436214043e-05
6.1822769404e-08,1.4882159174e+00,5.6229200042e-06
6.1832776327e-08,1.7133932694e+00,1.5424292118e-05
6.1842783250e-08,1.9414075511e+00,9.9708199652e-05
6.1852790173e-08,2.1644149858e+00,2.4129268577e-04
6.1862797095e-08,2.3760746524e+00,4.1324272088e-04
6.1872804018e-08,2.5718574024e+00,5.8381870731e-04
6.1882810941e-08,2.7491744314e+00,7.2217148335e-04
6.1892817864e-08,2.9073191618e+00,8.0376563723e-04
6.1902824787e-08,3.0472356019e+00,8.1458137351e-04
6.1912831710e-08,3.1711442499e+00,7.5337926380e-04
6.1922838633e-08,3.2820708482e+00,6.3166747711e-04
6.1932845555e-08,3.3833322283e+00,4.7142264875e-04
6.1942852478e-08,3.4780361320e+00,3.0100995003e-04
6.1952859401e-08,3.5686480413e+00,1.5005617578e-04
6.1962866324e-08,3.6566682838e+00,4.4199282244e-05
6.1972873247e-08,3.7424482988e+00,6.4167538806e-07
6.1982880170e-08,3.8251578004e+00,2.5275211246e-05
6.1992887093e-08,3.9028968066e+00,1.1185448609e-04
6.2002894015e-08,3.9729302681e+00,2.4332532894e-04
6.2012900938e-08,4.0320102553e+00,3.9503394836e-04
6.2022907861e-08,4.0767427361e+00,5.3921622503e-04
6.2032914784e-08,4.1039536601e+00,6.4995245179e-04
6.2042921707e-08,4.1110123482e+00,7.0770597549e-04
6.2052928630e-08,4.0960783696e+00,7.0265370652e-04
6.2062935553e-08,4.0582498547e+00,6.3624369956e-04
6.2072942475e-08,3.9976048387e+00,5.2073748277e-04
6.2082949398e-08,3.9151409041e+00,3.7685406711e-04
6.2092956321e-08,3.8126303125e+00,2.2996475371e-04
6.2102963244e-08,3.6924165801e+00,1.0553503489e-04
6.2112970167e-08,3.5571831184e+00,2.4630102313e-05
6.2122977090e-08,3.4097248267e+00,2.7485026190e-07
6.2132984013e-08,3.2527496904e+00,3.5294883486e-05
6.2142990935e-08,3.0887303455e+00,1.2199326680e-04
6.2152997858e-08,2.9198164565e+00,2.4368827666e-04
6.2163004781e-08,2.7478090489e+00,3.7780919995e-04
6.2173011704e-08,2.5741890544e+00,4.9997799326e-04
6.2183018627e-08,2.4001854571e+00,5.8834072116e-04
6.2193025550e-08,2.2268643918e+00,6.2738116978e-04
6.2203032473e-08,2.0552196938e+00,6.1055317981e-04
6.2213039395e-08,1.8862475801e+00,5.4128744381e-04
6.2223046318e-08,1.7209927822e+00,4.3222226320e-04
6.2233053241e-08,1.5605596413e+00,3.0282312512e-04
6.2243060164e-08,1.4060883389e+00,1.7583708375e-04
6.2253067087e-08,1.2587025084e+00,7.3225906449e-05
6.2263074010e-08,1.1194390421e+00,1.2303295997e-05
6.2273080933e-08,9.8917337451e-01,2.7538107498e-06
6.2283087855e-08,8.6855362976e-01,4.5044860908e-05
6.2293094778e-08,7.5795493480e-01,1.3048953279e-04
6.2303101701e-08,6.5746137829e-01,2.4292302589e-04
6.2313108624e-08,5.6687828511e-01,3.6167175807e-04
6.2323115547e-08,4.8577250733e-01,4.6527146724e-04
6.2333122470e-08,4.1353412640e-01,5.3526715840e-04
6.2343129393e-08,3.4944998157e-01,5.5942369490e-04
6.2353136315e-08,2.9277819808e-01,5.3379006348e-04
6.2363143238e-08,2.4281349336e-01,4.6327091234e-04
6.2373150161e-08,1.9893529000e-01,3.6062731466e-04
6.2383157084e-08,1.6063409898e-01,2.4410671457e-04
6.2393164007e-08,1.2751562098e-01,1.3414057680e-04
6.2403170930e-08,9.9285847296e-02,4.9705976619e-05
6.2413177853e-08,7.5723480030e-02,4.9976829847e-06
6.2423184775e-08,5.6647744997e-02,6.9929530065e-06
6.2433191698e-08,4.1889882948e-02,5.4325306627e-05
6.2443198621e-08,3.1275285912e-02,1.3764671443e-04
6.2453205544e-08,2.4620662904e-02,2.4139265892e-04
6.2463212467e-08,2.1747247979e-02,3.4661849538e-04
6.2473219390e-08,2.2507503563e-02,4.3439149504e-04
6.2483226313e-08,2.6819647853e-02,4.8913241551e-04
6.2493233235e-08,3.4702194806e-02,5.0131800905e-04
6.2503240158e-08,4.6299922350e-02,4.6907690606e-04
6.2513247081e-08,6.1893439019e-02,3.9841300755e-04
6.2523254004e-08,8.1886713721e-02,3.0203621807e-04
6.2533260927e-08,1.0677024912e-01,1.9702615119e-04
6.2543267850e-08,1.3706151645e-01,1.0175704612e-04
6.2553274773e-08,1.7322822618e-01,3.2636457666e-05
6.2563281695e-08,2.1560337117e-01,1.2355096548e-06
6.2573288618e-08,2.6430321475e-01,1.2311554338e-05
6.2583295541e-08,3.1916013165e-01,6.3059916190e-05
6.2593302464e-08,3.7968128461e-01,1.4371012715e-04
6.2603309387e-08,4.4504160744e-01,2.3934344031e-04
6.2613316310e-08,5.1411576025e-01,3.3259471465e-04
6.2623323233e-08,5.8554910023e-01,4.0675030983e-04
6.2633330155e-08,6.5786285462e-01,4.4869027221e-04
6.2643337078e-08,7.2958421050e-01,4.5115782371e-04
6.2653344001e-08,7.9938851422e-01,4.1396457012e-04
6.2663350924e-08,8.6623864707e-01,3.4393263558e-04
6.2673357847e-08,9.2950618306e-01,2.5360025458e-04
6.2683364770e-08,9.8906020541e-01,1.5893508110e-04
6.2693371692e-08,1.0453125222e+00,7.6471338869e-05
6.2703378615e-08,1.0992121594e+00,2.0383237561e-05
6.2713385538e-08,1.1521869641e+00,1.1813570706e-08
6.2723392461e-08,1.2060353931e+00,1.8275850972e-05
6.2733399384e-08,1.2627765314e+00,7.1236197600e-05
6.2743406307e-08,1.3244705937e+00,1.4887599078e-04
6.2753413230e-08,1.3930251800e+00,2.3694406430e-04
6.2763420152e-08,1.4700041282e+00,3.1952316548e-04
6.2773427075e-08,1.5564557833e+00,3.8186092338e-04
6.2783433998e-08,1.6527759398e+00,4.1296081443e-04
6.2793440921e-08,1.7586177568e+00,4.0747882654e-04
6.2803447844e-08,1.8728569159e+00,3.6659949875e-04
6.2813454767e-08,1.9936155398e+00,2.9774898741e-04
6.2823461690e-08,2.1183433794e+00,2.1320967471e-04
6.2833468612e-08,2.2439499233e+00,1.2789384954e-04
6.2843475535e-08,2.3669768355e+00,5.6679292074e-05
6.2853482458e-08,2.4837968344e+00,1.1782133087e-05
6.2863489381e-08,2.5908230784e+00,6.3020714265e-07
6.2873496304e-08,2.6847124986e+00,2.4606412944e-05
6.2883503227e-08,2.7625473652e+00,7.8873808191e-05
6.2893510150e-08,2.8219816186e+00,1.5330086518e-04
6.2903517072e-08,2.8613419333e+00,2.3431099003e-04
6.2913523995e-08,2.8796777940e+00,3.0731933801e-04
6.2923530918e-08,2.8767596391e+00,3.5932016088e-04
6.2933537841e-08,2.8530289013e+00,3.8116629828e-04
6.2943544764e-08,2.8095080698e+00,3.6914190323e-04
6.2953551687e-08,2.7476822660e+00,3.2555866880e-04
6.2963558610e-08,2.6693659144e+00,2.5828113919e-04
6.2973565532e-08,2.5765686667e+00,1.7927671260e-04
6.2983572455e-08,2.4713737378e+00,1.0245700148e-04
6.2993579378e-08,2.3558393547e+00,4.1199349648e-05
6.3003586301e-08,2.2319303923e+00,5.9895128770e-06
6.3013593224e-08,2.1014829138e+00,2.6003452761e-06
6.3023600147e-08,1.9661998030e+00,3.1122263986e-05
6.3033607070e-08,1.8276715345e+00,8.6007549633e-05
6.3043613992e-08,1.6874129481e+00,1.5710987885e-04
6.3053620915e-08,1.5469050864e+00,2.3152503108e-04
6.3063627838e-08,1.4076310063e+00,2.9589935711e-04
6.3073634761e-08,1.2710960122e+00,3.3879353965e-04
6.3083641684e-08,1.1388258032e+00,3.5268372897e-04
6.3093648607e-08,1.0123401603e+00,3.3525048710e-04
6.3103655530e-08,8.9310444093e-01,2.8973529984e-04
6.3113662452e-08,7.8246561248e-01,2.2431126877e-04
6.3123669375e-08,6.8158315334e-01,1.5058915666e-04
6.3133676298e-08,5.9136727422e-01,8.1531353416e-05
6.3143683221e-08,5.1243715073e-01,2.9148085440e-05
6.3153690144e-08,4.4511003832e-01,2.3848589561e-06
6.3163697067e-08,3.8942838711e-01,5.5722695951e-06
6.3173703990e-08,3.4522679739e-01,3.7706332525e-05
6.3183710912e-08,3.1223451480e-01,9.2678209280e-05
6.3193717835e-08,2.9020298318e-01,1.6040342690e-04
6.3203724758e-08,2.7904264181e-01,2.2864237460e-04
6.3213731681e-08,2.7894950283e-01,2.8518385301e-04
6.3223738604e-08,2.9050072923e-01,3.2000254227e-04
6.3233745527e-08,3.1469983604e-01,3.2700962036e-04
6.3243752450e-08,3.5295629999e-01,3.0509125584e-04
6.3253759372e-08,4.0699096475e-01,2.5825835187e-04
6.3263766295e-08,4.7866701510e-01,1.9488951995e-04
6.3273773218e-08,5.6975553858e-01,1.2620953823e-04
6.3283780141e-08,6.8165371618e-01,6.4279201425e-05
6.3293787064e-08,8.1508137244e-01,1.9856161208e-05
6.3303793987e-08,9.6978696868e-01,5.0578655428e-07
6.3313800910e-08,1.1442963761e+00,9.2934127720e-06
6.3323807832e-08,1.3357364870e+00,4.4283629918e-05
6.3333814755e-08,1.5397608772e+00,9.8927679707e-05
6.3343821678e-08,1.7505966854e+00,1.6326245945e-04
6.3353828601e-08,1.9612213687e+00,2.2570200118e-04
6.3363835524e-08,2.1636660342e+00,2.7509964284e-04
6.3373842447e-08,2.3494298413e+00,3.0271419269e-04
6.3383849370e-08,2.5099787337e+00,3.0373361826e-04
6.3393856292e-08,2.6372926399e+00,2.7809101202e-04
6.3403863215e-08,2.7244191850e+00,2.3043492068e-04
6.3413870138e-08,2.7659895136e+00,1.6926668655e-04
6.3423877061e-08,2.7586532703e+00,1.0540445758e-04
6.3433883984e-08,2.7013950126e+00,5.0051057270e-05
6.3443890907e-08,2.5957028727e+00,1.2810474518e-05
6.3453897830e-08,2.4455713690e+00,3.8423663325e-09
6.3463904752e-08,2.2573329628e+00,1.3579873409e-05
6.3473911675e-08,2.0393261645e+00,5.0807209056e-05
6.3483918598e-08,1.8014206681e+00,1.0479643981e-04
6.3493925521e-08,1.5544311214e+00,1.6575260067e-04
6.3503932444e-08,1.3094598896e+00,2.2273074548e-04
6.3513939367e-08,1.0772149038e+00,2.6558023316e-04
6.3523946290e-08,8.6735100332e-01,2.8673262930e-04
6.3533953212e-08,6.8788193161e-01,2.8251859650e-04
6.3543960135e-08,5.4470542354e-01,2.5378493232e-04
6.3553967058e-08,4.4127594623e-01,2.0570841253e-04
6.3563973981e-08,3.7844915367e-01,1.4684582731e-04
6.3573980904e-08,3.5450968705e-01,8.7594215327e-05
6.3583987827e-08,3.6538043904e-01,3.8338101681e-05
6.3593994750e-08,4.0499774138e-01,7.6136326295e-06
6.3604001672e-08,4.6582412590e-01,6.1389617153e-07
6.3614008595e-08,5.3945933652e-01,1.8296878651e-05
6.3624015518e-08,6.1730205461e-01,5.7248982871e-05
6.3634022441e-08,6.9121011668e-01,1.1032234657e-04
6.3644029364e-08,7.5410640838e-01,1.6792734146e-04
6.3654036287e-08,8.0048137787e-01,2.1974678831e-04
6.3664043210e-08,8.2675114080e-01,2.5656570497e-04
6.3674050132e-08,8.3144198286e-01,2.7189233001e-04
6.3684057055e-08,8.1518685583e-01,2.6308550890e-04
6.3694063978e-08,7.8053601684e-01,2.3179290754e-04
6.3704070901e-08,7.3160082771e-01,1.8362776432e-04
6.3714077824e-08,6.7356532174e-01,1.2714698483e-04
6.3724084747e-08,6.1211288561e-01,7.2316373718e-05
6.3734091670e-08,5.5282390465e-01,2.8738051994e-05
6.3744098592e-08,5.0060344115e-01,3.9551109881e-06
6.3754105515e-08,4.5919541009e-01,2.1326020130e-06
6.3764112438e-08,4.3083132655e-01,2.3345281264e-05
6.3774119361e-08,4.1604819025e-01,6.3593637534e-05
6.3784126284e-08,4.1369270398e-01,1.1554015202e-04
6.3794133207e-08,4.2110953376e-01,1.6983051311e-04
6.3804140130e-08,4.3449176022e-01,2.1676209211e-04
6.3814147052e-08,4.4935418353e-01,2.4800229399e-04
6.3824153975e-08,4.6107671234e-01,2.5805267304e-04
6.3834160898e-08,4.6545728221e-01,2.4520176185e-04
6.3844167821e-08,4.5921260292e-01,2.1180171374e-04
6.3854174744e-08,4.4037078466e-01,1.6382450965e-04
6.3864181667e-08,4.0851200218e-01,1.0978111928e-04
6.3874188589e-08,3.6483053375e-01,5.9199033094e-05
6.3884195512e-08,3.1201184526e-01,2.0930313511e-05
6.3894202435e-08,2.5393955913e-01,1.5904313677e-06
6.3904209358e-08,1.9526669355e-01,4.4030201141e-06
6.3914216281e-08,1.4090117581e-01,2.8652092598e-05
6.3924223204e-08,9.5465459091e-02,6.9834550381e-05
6.3934230127e-08,6.2792906187e-02,1.2048141493e-04
6.3944237049e-08,4.5519078589e-02,1.7149820817e-04
6.3954243972e-08,4.4814693550e-02,2.1378411520e-04
6.3964250895e-08,6.0290124024e-02,2.3984183948e-04
6.3974257818e-08,9.0080925742e-02,2.4509356453e-04
6.3984264741e-08,1.3110242073e-01,2.2867221466e-04
6.3994271664e-08,1.7944141897e-01,1.9355143677e-04
6.4004278587e-08,2.3083710899e-01,1.4599549472e-04
6.4014285509e-08,2.8119290881e-01,9.4430617521e-05
6.4024292432e-08,3.2705784347e-01,4.7940988384e-05
6.4034299355e-08,3.6602015449e-01,1.4657657712e-05
6.4044306278e-08,3.9696679898e-01,3.2593368705e-07
6.4054313201e-08,4.2017889391e-01,7.3034929788e-06
6.4064320124e-08,4.3725298174e-01,3.4163759799e-05
6.4074327047e-08,4.5085882337e-01,7.5971026677e-05
6.4084333969e-08,4.6436375436e-01,1.2517462011e-04
6.4094340892e-08,4.8136917503e-01,1.7296027763e-04
6.4104347815e-08,5.0521468356e-01,2.1081702807e-04
6.4114354738e-08,5.3850860679e-01,2.3204119658e-04
6.4124361661e-08,5.8273996793e-01,2.3291191475e-04
6.4134368584e-08,6.3801682737e-01,2.1333215748e-04
6.4144375507e-08,7.0296077352e-01,1.7682503512e-04
6.4154382429e-08,7.7476902846e-01,1.2988971517e-04
6.4164389352e-08,8.4943640270e-01,8.0834558483e-05
6.4174396275e-08,9.2211146345e-01,3.8296827129e-05
6.4184403198e-08,9.8754682061e-01,9.7125564441e-06
6.4194410121e-08,1.0405939596e+00,7.5079558494e-09
6.4204417044e-08,1.0766894876e+00,1.0739504017e-05
6.4214423967e-08,1.0922822009e+00,3.9841337655e-05
6.4224430889e-08,1.0851584857e+00,8.2006416081e-05
6.4234437812e-08,1.0546360603e+00,1.2964539871e-04
6.4244444735e-08,1.0016113110e+00,1.7424150285e-04
6.4254451658e-08,9.2846158854e-01,2.0786258198e-04
6.4264458581e-08,8.3881892715e-01,2.2456166196e-04
6.4274465504e-08,7.3724406256e-01,2.2141878800e-04
6.4284472427e-08,6.2883811142e-01,1.9904179079e-04
6.4294479349e-08,5.1883312348e-01,1.6144024375e-04
6.4304486272e-08,4.1220181543e-01,1.1529819516e-04
6.4314493195e-08,3.1332159524e-01,6.8777462892e-05
6.4324500118e-08,2.2571941730e-01,3.0065623968e-05
6.4334507041e-08,1.5191332660e-01,5.9268828351e-06
6.4344513964e-08,9.3355159257e-02,5.1216899735e-07
6.4354520887e-08,5.0468135956e-02,1.4637656836e-05
6.4364527809e-08,2.2764180036e-02,4.5656987026e-05
6.4374534732e-08,9.0195506450e-03,8.7946823253e-05
6.4384541655e-08,7.4842353115e-03,1.3391678947e-04
6.4394548578e-08,1.6100505406e-02,1.7536251719e-04
6.4404555501e-08,3.2708730333e-02,2.0492073194e-04
6.4414562424e-08,5.5223303018e-02,2.1736843751e-04
6.4424569347e-08,8.1767502323e-02,2.1053708832e-04
6.4434576269e-08,1.1076241011e-01,1.8568185415e-04
6.4444583192e-08,1.4097078922e-01,1.4724324266e-04
6.4454590115e-08,1.7150146735e-01,1.0204613814e-04
6.4464597038e-08,2.0178285810e-01,5.8080626592e-05
6.4474603961e-08,2.3151565058e-01,2.3082285316e-05
6.4484610884e-08,2.6061453398e-01,3.1640779189e-06
6.4494617807e-08,2.8914741957e-01,1.7416986135e-06
6.4504624729e-08,3.1727843343e-01,1.8941182477e-05
6.4514631652e-08,3.4521848061e-01,5.1591414535e-05
6.4524638575e-08,3.7318488240e-01,9.3800224307e-05
